"","time","humidity","temperature","pressure","voc","pm1.0_atm","pm2.5_atm","pm10.0_atm"
"1",2024-06-28 17:00:00,19.65,82.55,906.8975,NA,0.0105,0.07425,0.8455
"2",2024-06-28 18:00:00,19.6896551724138,82.5862068965517,907.328620689655,26.5486206896552,0,0.0231034482758621,0.61
"3",2024-06-28 19:00:00,19.8,82.9333333333333,908.1,27.3353333333333,0.0108333333333333,0.104666666666667,1.05916666666667
"4",2024-06-28 20:00:00,21.8,81.9333333333333,909.221333333333,12.3086666666667,0.000333333333333333,0.0696666666666667,0.95
"5",2024-06-28 21:00:00,23.3793103448276,81.7931034482759,910.231034482759,2.01103448275862,0.0398275862068966,0.0882758620689655,0.668448275862069
"6",2024-06-28 22:00:00,24.4285714285714,80.8928571428571,911.175,4.84142857142857,0,0,0.231607142857143
"7",2024-06-28 23:00:00,30.1,76.4666666666667,912.371666666667,10.5713333333333,0,0.000833333333333333,0.0923333333333333
"8",2024-06-29,32.4137931034483,74.2068965517241,913.566551724138,9.99241379310345,0,0.00293103448275862,0.0994827586206897
"9",2024-06-29 01:00:00,35.5,69.8666666666667,914.902,23.352,0,0.00116666666666667,0.0343333333333333
"10",2024-06-29 02:00:00,41.1,65.9333333333333,916.026333333333,18.7933333333333,0,0.00416666666666667,0.0315
"11",2024-06-29 03:00:00,48.0689655172414,62.3103448275862,917.216206896552,5.83206896551724,0,0.00344827586206897,0.0608620689655172
"12",2024-06-29 04:00:00,51.3793103448276,60.7241379310345,918.611034482759,1.36965517241379,0.00189655172413793,0.00189655172413793,0.0868965517241379
"13",2024-06-29 05:00:00,53.0666666666667,59.8666666666667,919.613666666667,0.682333333333333,0.00933333333333333,0.03,0.0801666666666667
"14",2024-06-29 06:00:00,54.4,60.1666666666667,920.115666666667,0,0.0085,0.0551666666666667,0.235333333333333
"15",2024-06-29 07:00:00,54.4666666666667,59.6666666666667,920.433,0.004,0,0.00116666666666667,0.0366666666666667
"16",2024-06-29 08:00:00,57.7931034482759,57.0344827586207,920.635172413793,15.2931034482759,0,0.00706896551724138,0.0358620689655172
"17",2024-06-29 09:00:00,61.7,54.5,921.031333333333,25.4696666666667,0,0.0015,0.0388333333333333
"18",2024-06-29 10:00:00,63.5,53.4666666666667,921.359,25.597,0,0.0015,0.0458333333333333
"19",2024-06-29 11:00:00,63.1,53.1666666666667,921.669666666667,26.9636666666667,0,0.00466666666666667,0.0311666666666667
"20",2024-06-29 12:00:00,62.8333333333333,54.2,921.966333333333,22.9263333333333,0,0.0128333333333333,0.164
"21",2024-06-29 13:00:00,60.7,58.0666666666667,922.436333333333,1.63366666666667,0.0403333333333333,0.106666666666667,0.254666666666667
"22",2024-06-29 14:00:00,52.9333333333333,62.6333333333333,922.586333333333,1.268,0.0383333333333333,0.0653333333333333,0.0848333333333333
"23",2024-06-29 15:00:00,39.5,72.3666666666667,922.348666666667,1.47933333333333,0,0.003,0.00833333333333333
"24",2024-06-29 16:00:00,27.6666666666667,83.8333333333333,921.844,1.64766666666667,0,0,0.0156666666666667
"25",2024-06-29 17:00:00,23.3333333333333,86.5666666666667,921.331333333333,20.2326666666667,0.196666666666667,0.264166666666667,0.293333333333333
"26",2024-06-29 18:00:00,22.0333333333333,89.0333333333333,920.361,20.5873333333333,0,0.000333333333333333,0.016
"27",2024-06-29 19:00:00,20.4,91.0666666666667,919.415,24.8533333333333,0.00533333333333333,0.009,0.0553333333333333
"28",2024-06-29 20:00:00,19.9,91.6,918.660666666667,28.903,0,0.000833333333333333,0.0323333333333333
"29",2024-06-29 21:00:00,21.3666666666667,89.8333333333333,917.677333333333,24.5126666666667,0,0,0.052
"30",2024-06-29 22:00:00,22.3,88.0333333333333,916.993,27.1306666666667,0,0.00766666666666667,0.1125
"31",2024-06-29 23:00:00,22.9333333333333,86.5,916.452333333333,33.5586666666667,0.00433333333333333,0.0101666666666667,0.0696666666666667
"32",2024-06-30,23.3333333333333,85.3,916.037333333333,35.8393333333333,0.0065,0.0181666666666667,0.0631666666666667
"33",2024-06-30 01:00:00,27.5333333333333,81.4666666666667,915.963666666667,26.99,0.00383333333333333,0.0183333333333333,0.0968333333333333
"34",2024-06-30 02:00:00,33,76.7666666666667,916.092,16.5483333333333,0.3315,0.5425,0.774166666666667
"35",2024-06-30 03:00:00,36.6,72.9,916.465,25.4756666666667,0.0573333333333333,0.168166666666667,0.3355
"36",2024-06-30 04:00:00,38.1333333333333,70.9333333333333,916.813666666667,25.7403333333333,0.0883333333333333,0.250833333333333,0.427333333333333
"37",2024-06-30 05:00:00,39,69.8,916.661666666667,26.2826666666667,0.0255,0.113166666666667,0.299833333333333
"38",2024-06-30 06:00:00,43.2333333333333,66.9666666666667,916.203666666667,26.998,0.0213333333333333,0.0901666666666667,0.264833333333333
"39",2024-06-30 07:00:00,49.8333333333333,63.1,915.738333333333,25.8813333333333,0.0763333333333333,0.267666666666667,0.567833333333333
"40",2024-06-30 08:00:00,55.1,60.4,915.392666666667,25.7293333333333,0.248,0.609333333333333,0.8125
"41",2024-06-30 09:00:00,58.6666666666667,59.0666666666667,915.179666666667,23.9183333333333,0.14,0.4065,0.528333333333333
"42",2024-06-30 10:00:00,61.9666666666667,58,914.904,17.1076666666667,0.1605,0.419666666666667,0.550666666666667
"43",2024-06-30 11:00:00,62.0666666666667,58.0333333333333,914.885,16.1286666666667,0.379833333333333,0.6955,0.859333333333333
"44",2024-06-30 12:00:00,61.1333333333333,58.5,914.958,16.6743333333333,0.697166666666667,1.03516666666667,1.20766666666667
