"","time","humidity","temperature","pressure","voc","pm1.0_atm","pm2.5_atm","pm10.0_atm"
"1",2024-06-26,24.2258064516129,92.741935483871,886.766935483871,NA,0.568118279569892,0.845161290322581,1.06986559139785
"2",2024-06-27,45.2745098039216,78.8571428571429,880.385378151261,593.072675070028,2.71406862745098,3.46161764705882,3.84740196078431
"3",2024-06-28,43.3277074542897,71.1068917018284,881.682180028129,NA,0.895879043600563,1.14658227848101,1.33304500703235
"4",2024-06-29,43.1683309557775,68.4465049928673,893.168302425107,NA,0.0423537803138374,0.0866405135520685,0.147089871611983
"5",2024-06-30,41.3890675241158,78.024115755627,887.85152733119,171.688954983923,0.377950160771704,0.581760450160772,0.780112540192926
"6",2024-07-01,50.9542857142857,73.0985714285714,885.884028571429,135.676842857143,1.13082142857143,1.53851428571429,1.74447142857143
"7",2024-07-02,43.0181058495822,73.0988857938719,886.603036211699,141.352813370474,0.846922005571031,1.36270194986072,1.51574512534819
"8",2024-07-03,54.2002801120448,66.5336134453782,888.642072829132,142.652619047619,1.42919467787115,2.13409663865546,2.3309243697479
"9",2024-07-04,49.3197755960729,67.7166900420757,893.472917251052,189.880098176718,0.578113604488079,0.974537166900421,1.10744039270687
"10",2024-07-05,42.0253164556962,71.3333333333333,893.756666666667,136.762517580872,1.86714486638537,2.91426863572433,3.15571729957806
"11",2024-07-06,44.8835904628331,70.0897615708275,889.493534361851,128.948807854137,2.2055049088359,3.07936886395512,3.31111500701262
"12",2024-07-07,44.3291139240506,72.9901547116737,891.407201125176,134.266230661041,2.65945147679325,3.58902250351617,3.77210970464135
"13",2024-07-08,39.3063829787234,77.2368794326241,890.271120567376,NA,2.4620780141844,3.53386524822695,3.84153191489362
"14",2024-07-09,35.6805555555556,81.3888888888889,890.014166666667,102.868611111111,3.63450694444444,4.59693055555556,4.79490972222222
"15",2024-07-10,33.3553370786517,83.5084269662921,889.862162921348,108.588511235955,4.95589185393258,6.18860252808989,6.49542837078652
"16",2024-07-11,31.5426573426573,87.4503496503497,887.152461538462,NA,10.6459020979021,13.3629090909091,13.7751888111888
"17",2024-07-12,30.1476793248945,88.8706047819972,887.50552742616,156.897201125176,13.7502742616034,18.6423417721519,19.2976722925457
